subclass,AAA,ACAd,ACAv,ACB,ACVII,AD,ADP,AHN,AId,AIp,AIv,AM,AMB,AN,AOB,AON,AP,APN,APr,AQ,ARH,ASO,AT,AUDd,AUDp,AUDpo,AUDv,AV,AVP,AVPV,Acs5,B,BA,BLA,BMA,BST,CA1,CA2,CA3,CB-unassigned,CEA,CENT,CL,CLA,CLI,CM,COAa,COAp,COPY,CP,CS,CTXsp-unassigned,CU,CUL,CUN,DCO,DEC,DG,DMH,DMX,DN,DP,DR,DT,DTN,ECT,ECU,ENTl,ENTm,EPd,EPv,EW,Eth,FC,FL,FN,FOTU,FRP,FS,GPe,GPi,GRN,GU,HATA,HPF-unassigned,HY-unassigned,I5,IA,IAD,IAM,IC,ICB,IF,IG,IGL,III,IIIn,IIn,ILA,IMD,IO,IP,IPN,IRN,ISN,IV,IVn,In,IntG,LA,LAV,LC,LD,LDT,LGd,LGv,LH,LHA,LIN,LING,LM,LP,LPO,LRN,LSc,LSr,LSv,LT,MA,MA3,MARN,MB-unassigned,MD,MDRN,ME,MEA,MEPO,MG,MH,MM,MOB,MOp,MOs,MPN,MPO,MPT,MRN,MS,MT,MV,MY-unassigned,NB,NDB,NI,NLL,NLOT,NOD,NOT,NPC,NR,NTB,NTS,OLF-unassigned,OP,ORBl,ORBm,ORBvl,OT,OV,P-unassigned,P5,PA,PAA,PAG,PAL-unassigned,PAR,PARN,PAS,PB,PBG,PC5,PCG,PCN,PD,PDTg,PERI,PF,PFL,PG,PGRNd,PGRNl,PH,PIL,PIR,PL,PMd,PMv,PN,PO,POL,POST,PP,PPN,PPT,PPY,PR,PRE,PRM,PRNc,PRNr,PRP,PS,PST,PSTN,PSV,PT,PVH,PVHd,PVT,PVa,PVi,PVp,PVpo,PYR,Pa4,Pa5,PeF,PoT,ProS,RCH,RE,RH,RL,RM,RN,RO,RPA,RPF,RPO,RR,RSPagl,RSPd,RSPv,RT,SAG,SBPV,SCH,SCO,SCm,SCs,SEZ,SF,SFO,SG,SGN,SH,SI,SIM,SLC,SLD,SMT,SNc,SNr,SO,SOC,SPA,SPFm,SPFp,SPIV,SPVC,SPVI,SPVO,SSp-bfd,SSp-ll,SSp-m,SSp-n,SSp-tr,SSp-ul,SSp-un,SSs,STN,STR-unassigned,SUB,SUM,SUT,SUV,SubG,TEa,TH-unassigned,TMd,TMv,TR,TRN,TRS,TT,TU,UVU,V,V3-unassigned,V4-unassigned,V4r,VAL,VCO,VI,VII,VIIIn,VIIn,VISC,VISa,VISal,VISam,VISl,VISli,VISp,VISpl,VISpm,VISpor,VISrl,VL-unassigned,VLPO,VM,VMH,VMPO,VPL,VPLpc,VPM,VPMpc,VTA,VTN,VeCB,Vn,XII,Xi,Xn,ZI,arb,brain-unassigned,cbc,cbp,cc,chpl,cst,drt,epsc,fiber tracts-unassigned,lfbst,mfbc,mfsbshy,rust,scwm-unassigned,tsp,unassigned,x,y
001 CLA-EPd-CTX Car3 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060826899487697525,0.025903744858936432,0.01890468287755249,0.0,0.0,0.0,0.0,7.21552781585973e-05,0.0,0.0,0.0002164658344757919,0.0,0.0,0.0,0.0,0.015296918969622628,0.027202539865791183,0.006638285590590952,0.06342448950140703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21552781585973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.08622555739952377,0.0,0.0,0.0,0.0,0.0,0.0006493975034273758,0.0,0.002381124179233711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02106934122231041,0.0,0.005772422252687784,0.0,0.02193520456021358,0.000938018616061765,0.0,0.0,0.0,0.0,0.0,0.0,7.21552781585973e-05,0.0,0.0,0.0,0.0,0.045024893570964716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21552781585973e-05,0.0,7.21552781585973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031243235442672632,0.007864925319287105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02597590013709503,0.0,0.012122086730644346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003607763907929865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033624359621906345,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443105563171946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21552781585973e-05,7.21552781585973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03586117324482286,0.0,0.025037881521033263,0.020780720109676024,0.0,0.0,0.0,0.2003752074464247,0.0,7.21552781585973e-05,0.0,0.0,0.0,0.0,0.0,0.09170935853957717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03102676960819684,0.0,0.003319142795295476,0.0,0.007864925319287105,0.004329316689515838,0.0080092358756043,0.0003607763907929865,0.0,0.005555956418211992,0.0006493975034273758,0.0002164658344757919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03348004906558915,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658633379031676,0.0,0.0,0.01623493758568439,0.0,0.0,0.0,0.0
002 IT EP-CLA Glut,0.0,0.0023115577889447235,0.004824120603015076,0.0,0.0,0.0,0.0,0.0,0.035175879396984924,0.0657286432160804,0.0278391959798995,0.0,0.0,0.0,0.0,0.03376884422110553,0.0,0.0,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0013065326633165829,0.0026130653266331657,0.0009045226130653266,0.0067336683417085425,0.0,0.0,0.0,0.0,0.0,0.0,0.0033165829145728643,0.003919597989949748,0.0,0.0020100502512562816,0.0,0.0,0.0,0.0,0.0,0.0,0.14261306532663318,0.0,0.0,0.0016080402010050252,0.0,0.0,0.005728643216080402,0.0,0.013668341708542713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006130653266331658,0.0,0.0,0.0,0.016180904522613067,0.0,0.035175879396984924,0.00010050251256281407,0.09768844221105527,0.021407035175879396,0.0,0.0,0.0,0.0,0.0,0.0,0.00030150753768844223,0.0,0.0,0.0,0.0,0.047537688442211054,0.0,0.0,0.0,0.0,0.001407035175879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003819095477386935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206030150753769,0.0,0.0011055276381909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017688442211055276,0.004623115577889447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09567839195979899,0.0,0.007738693467336684,0.002914572864321608,0.004120603015075377,0.0,0.0,0.0,0.0,0.0,0.0006030150753768845,0.0,0.0,0.00010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020100502512562816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07085427135678392,0.004422110552763819,0.0,0.0,0.0,0.0,0.0,0.0008040201005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0013065326633165829,0.0011055276381909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011055276381909548,0.00020100502512562814,0.0051256281407035175,0.0007035175879396985,0.0,0.00010050251256281407,0.00010050251256281407,0.03296482412060302,0.0,0.001407035175879397,0.00010050251256281407,0.0,0.0,0.0,0.0,0.011557788944723618,0.0,0.0,0.0,0.004020100502512563,0.0,0.0,0.0037185929648241205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04633165829145729,0.0,0.00030150753768844223,0.00010050251256281407,0.0020100502512562816,0.001507537688442211,0.0022110552763819095,0.00010050251256281407,0.0,0.0009045226130653266,0.0,0.0007035175879396985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010050251256281407,0.0,0.0,0.06613065326633166,0.0,0.0,0.0,0.0,0.0,0.0,0.009346733668341708,0.0,0.0,0.007336683417085427,0.0,0.00020100502512562814,0.0,0.0
003 L5/6 IT TPE-ENT Glut,0.0009040848195939837,0.004931371743239911,0.01504068381688173,0.0,0.0,0.0,0.0,0.0,0.06172433631955289,0.034601791731733375,0.011835292183775787,0.0,0.0,0.0,0.0,0.0004931371743239912,0.0,0.0,0.005999835620941892,0.0,0.0,0.0,0.0,0.0014794115229719734,0.003698528807429933,0.003451960220267938,0.02441029012903756,0.0,0.0,0.0,0.0,0.0,0.0,0.0332045697378154,0.002712254458781951,0.0,8.218952905399852e-05,0.0,0.0,0.0,0.0004931371743239912,0.0,0.0,0.0018081696391879674,0.0,0.0,0.0,0.00016437905810799704,0.0,0.0005753267033779897,0.0,0.0013150324648639764,0.0,0.0,0.0,0.0,0.0,0.00016437905810799704,0.0,0.0,0.0,0.0004931371743239912,0.0,0.0,0.0,0.08194296046683652,0.0,0.16972137749650695,0.061395578203336895,0.0008218952905399852,0.01052025971891181,0.0,0.0,0.0,0.0,0.0,0.0,0.0027944439878359495,0.0,0.0,0.0,0.0,0.025889701652009534,0.0,0.0007397057614859867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218952905399852e-05,0.02432810059998356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002712254458781951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218952905399852e-05,0.0,0.0,0.0,0.0,0.0,0.016355716281745706,0.02161584614120161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007397057614859867,0.0,0.0,0.0,0.0,0.0,0.0,0.0014794115229719734,0.0,0.00723267855675187,0.01939672885674365,0.009698364428371825,0.0,0.0,0.0,0.0,0.0,0.0009862743486479823,0.0,8.218952905399852e-05,0.0021369277554039614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016766663927015698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015451631462151722,0.04282074463713323,0.0,0.0,0.0,0.0,0.0,0.0008218952905399852,0.0,0.0,0.0,0.0,0.0,0.0038629078655379304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002465685871619956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007561436672967864,0.0065751623243198816,0.0021369277554039614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002465685871619956,0.0,0.001890359168241966,0.0,0.0,0.0,0.0,0.022519930960795596,0.0,0.0002465685871619956,0.0019725486972959646,0.0,0.0,0.0,0.0,0.0886003123202104,0.0,0.0,0.0,0.003698528807429933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05375195200131503,0.00016437905810799704,0.0,0.0004931371743239912,0.0021369277554039614,0.0026300649297279527,0.0023013068135119587,0.020876140379715625,0.0013150324648639764,0.02342401578038958,8.218952905399852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004766992685131914,0.0,0.0,0.0,0.0,0.0,0.0,0.0013150324648639764,0.0,0.0,0.0004931371743239912,0.0,0.0004931371743239912,0.0,0.0
004 L6 IT CTX Glut,0.0,0.034444094046743055,0.028750131399138023,0.0,0.0,0.0,0.0,0.0,0.021076421738673395,0.0005080766670170644,0.002207505518763797,0.0,0.0,0.0,0.0,1.7519885069553945e-05,0.0,0.0,0.003503977013910789,0.0,0.0,0.0,0.0,0.007989067591716598,0.0153298994358597,0.00457269000315358,0.00879498230491608,0.0,0.0,0.0,0.0,0.0,0.0,5.255965520866183e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7519885069553945e-05,0.0,0.0,0.0023476645993202286,0.0,0.0,0.0,0.0,0.0,0.004940607589614212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0006131959774343881,0.0,0.00017519885069553943,0.0005781562072952801,0.0,1.7519885069553945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007393391499351764,0.0,0.0,0.0,0.0,0.009092820351098497,0.0,0.00017519885069553943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503977013910789e-05,0.0,0.0,0.0,0.0,0.00439749115245804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12589789410981464,0.1192928974385928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008059147131994814,0.0,0.027243421283156384,0.011317845754931848,0.01229895931882687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001226391954868776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006131959774343881,0.027401100248782367,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,3.503977013910789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7519885069553945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01301727460667858,0.015873015873015872,0.010914888398332106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06184519429552542,0.026419986684887348,0.08512912155296261,0.030484600021023864,0.007095553453169348,0.04178492589088616,0.01235151897403553,0.06620764567784436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008917621500402957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004800448509057781,0.012421598514313747,0.00381933494516276,0.006815235292056484,0.01177336276674025,0.004888047934405551,0.054942359578121165,0.0019447072427204878,0.0051508462104488595,0.003959494025719192,0.006342198395178527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012333999088965977,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080766670170644,0.0,0.0,0.007042993797960685,0.0,3.503977013910789e-05,0.0,0.0
005 L5 IT CTX Glut,0.0,0.039520206192380135,0.0767273568383835,0.0,0.0,0.0,0.0,0.0,0.003899150778177973,9.913095198757558e-05,0.0007269603145755543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023130555463767638,0.0,0.0,0.0,0.0,0.006707861084492615,0.00845917456960645,0.004989591250041304,0.0026104484023394903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30436506625252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00019826190397515117,0.0,0.0,0.0,0.0,0.0,3.30436506625252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019826190397515117,0.0,0.0002643492053002016,0.001024353170538281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005947857119254535,0.0,0.0,0.0,0.0,0.0012556587251759575,0.0,3.30436506625252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003601757922215246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12093976142484221,0.09443875359349702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.913095198757558e-05,0.0,0.016191388824637346,0.00337045236757757,0.007302646796418068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029739285596272675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30436506625252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30436506625252e-05,0.00591481346859201,0.0,0.0,0.0,0.0,0.0,0.00039652380795030234,0.0,0.0,0.0,0.0,0.0,0.000165218253312626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04127151967749397,0.08498826950401481,0.08297260681360076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394805538115851,0.03555496811287711,0.03836367841919175,0.0208505435680534,0.012391368998446948,0.03482800779830156,0.010078313452070185,0.03535670620890196,0.0,0.0,9.913095198757558e-05,0.0,0.0,0.0,0.0,0.00502263490070383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009582658692132307,0.02468360704490632,0.005286984106004032,0.01444007533952351,0.0125896309024221,0.003866107127515448,0.06347685292271091,0.005419158708654132,0.00921917853484453,0.002412186498364339,0.007963519809668572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012226150745134323,0.0,0.0,0.0,0.0,0.0,0.0,3.30436506625252e-05,0.0,0.0,0.00023130555463767637,0.0,0.0,0.0,0.0
006 L4/5 IT CTX Glut,4.5004500450045e-05,0.01651022245081651,0.016484505593416486,0.0,0.0,0.0,0.0,0.0,0.016458788736016458,0.0017744631606017745,0.006917834640606918,0.0,0.0,0.0,0.0,1.9287643050019287e-05,0.0,0.0,0.0026231194548026232,0.0,0.0,0.0,0.0,0.009810981098109812,0.021563584929921564,0.004834769191204835,0.012594830911662596,0.0,0.0,0.0,0.0,0.0,0.0,1.2858428700012858e-05,6.429214350006429e-06,0.0,0.0,0.0,6.429214350006429e-06,0.0,0.0,0.0,0.0,6.429214350006429e-06,0.0,0.0,0.0,0.0,0.0,6.429214350006429e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9287643050019287e-05,0.0,0.0,0.0,6.429214350006429e-06,0.0,0.0,0.0,0.0030024431014530023,0.0,0.0003343191462003343,2.5716857400025716e-05,6.429214350006429e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011894046547511895,0.0,0.0,0.0,0.0,0.008621576443358621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9287643050019287e-05,0.0,0.0,0.0,0.0,0.003105310531053105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072135785007072e-05,0.0,3.2146071750032145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9287643050019287e-05,0.06578372122926579,0.07335733573357335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2146071750032145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005271955767005272,0.0,0.03330975954738331,0.009373794522309374,0.017493892246367493,6.429214350006429e-06,0.0,0.0,0.0,0.0,1.2858428700012858e-05,0.0,0.0,0.00012858428700012858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225022502250225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021859328790021858,0.01453002443101453,0.0,0.0,0.0,0.0,0.0,0.00012215507265012215,0.0,0.0,0.0,0.0,0.0,1.2858428700012858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2858428700012858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01908190819081908,0.012607689340362608,0.001735887874501736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10196091037675196,0.02369165487977369,0.08746303201748747,0.04211778320689212,0.01038961038961039,0.039738973897389736,0.012247653336762247,0.08622862286228623,0.0,1.2858428700012858e-05,1.2858428700012858e-05,0.0,0.0,0.0,0.0,0.017943937250867945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010241738459560243,0.016805966310916805,0.0051755175517551755,0.008351549440658352,0.015121512151215122,0.006262054776906262,0.10640992670695641,0.007464317860357464,0.008447987655908448,0.006551369422656552,0.012453388195962454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012215507265012215,0.0,0.0,0.0,0.0,0.0,0.0,4.5004500450045e-05,0.0,0.0,0.0,0.0,3.8575286100038574e-05,0.0,0.0
