subclass,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
080 CEA-AAA-BST Six3 Sp9 Gaba,0.0,0.0,0.13545677283864194,0.00035001750087504374,0.025551277563878195,0.004200210010500525,0.0,0.0,0.07805390269513476,0.0,0.19740987049352468,0.512075603780189,0.00035001750087504374,0.0,0.0,0.001400070003500175,0.00035001750087504374,0.0,0.00840042002100105,0.0,0.00035001750087504374,0.007000350017500875,0.02905145257262863,0.0,0.0
081 ACB-BST-FS D1 Gaba,0.0,0.0,0.008377760853008377,0.0,0.017517136329017517,0.0,0.0,0.0,0.005331302361005331,0.0,0.43945163747143945,0.48514851485148514,0.0,0.0,0.0,0.0011424219345011425,0.0003808073115003808,0.0,0.021706016755521706,0.0,0.0,0.0026656511805026656,0.01827875095201828,0.0,0.0
082 CEA-BST Ebf1 Pdyn Gaba,0.0,0.0,0.0035310734463276836,0.0,0.012005649717514125,0.00035310734463276836,0.0,0.0,0.0014124293785310734,0.0,0.336864406779661,0.5699152542372882,0.0,0.0,0.0,0.00035310734463276836,0.0007062146892655367,0.0,0.00211864406779661,0.0,0.001059322033898305,0.018714689265536724,0.052259887005649715,0.0,0.0007062146892655367
083 CEA-BST Rai14 Pdyn Crh Gaba,0.0,0.0,0.010570824524312896,0.0,0.03171247357293869,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.32558139534883723,0.0,0.0,0.0,0.008456659619450317,0.0021141649048625794,0.0,0.03382663847780127,0.0,0.0021141649048625794,0.006342494714587738,0.06765327695560254,0.0,0.0
084 BST-SI-AAA Six3 Slc22a3 Gaba,0.0,0.0,0.010638297872340425,0.0,0.251063829787234,0.0,0.0,0.0,0.00425531914893617,0.0,0.502127659574468,0.23191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
085 SI-MPO-LPO Lhx8 Gaba,0.0,0.0,0.0,0.0,0.40956651718983555,0.0,0.0,0.0,0.0005979073243647235,0.0,0.4227204783258595,0.15067264573991032,0.0005979073243647235,0.00029895366218236175,0.0,0.0,0.002391629297458894,0.0,0.00029895366218236175,0.0,0.0,0.005680119581464873,0.0068759342301943195,0.0,0.00029895366218236175
086 MPO-ADP Lhx8 Gaba,0.0,0.0,0.0,0.0,0.6235878897424311,0.0,0.004066877541798464,0.0,0.0,0.0,0.2824220515137822,0.06958879349299593,0.00045187528242205153,0.004066877541798464,0.0,0.00045187528242205153,0.0022593764121102574,0.0,0.004970628106642567,0.0,0.0036150022593764122,0.0,0.004518752824220515,0.0,0.0
087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,0.0,0.0,0.0,0.0,0.7151898734177216,0.0,0.0,0.0,0.0,0.0,0.14430379746835442,0.1,0.0037974683544303796,0.0012658227848101266,0.0,0.0,0.005063291139240506,0.0,0.0,0.0,0.008860759493670886,0.0,0.021518987341772152,0.0,0.0
088 BST Tac2 Gaba,0.0,0.0,0.0,0.0,0.42301038062283736,0.0,0.0008650519031141869,0.0,0.0,0.0008650519031141869,0.5086505190311419,0.050173010380622836,0.0017301038062283738,0.0008650519031141869,0.0,0.0,0.0,0.0,0.0017301038062283738,0.0,0.0025951557093425604,0.0025951557093425604,0.006055363321799308,0.0,0.0008650519031141869
089 PVR Six3 Sox3 Gaba,0.0,0.0,0.0,0.0,0.6201550387596899,0.0,0.0009119927040583675,0.0,0.0,0.0,0.12539899680802555,0.16051071591427268,0.00364797081623347,0.020063839489284085,0.0,0.019151846785225718,0.007751937984496124,0.0,0.016415868673050615,0.0,0.011855905152758778,0.0009119927040583675,0.011399908800729594,0.0,0.001823985408116735
090 BST-MPN Six3 Nrgn Gaba,0.0,0.00034002040122407346,0.0010200612036722204,0.0,0.5589935396123767,0.0,0.0023801428085685142,0.0,0.01088065283917035,0.0010200612036722204,0.16048962937776268,0.24413464807888474,0.002040122407344441,0.00034002040122407346,0.0,0.0,0.0047602856171370285,0.0,0.004080244814688882,0.0,0.0017001020061203672,0.0,0.007480448826929616,0.0,0.00034002040122407346
091 ARH-PVi Six6 Dopa-Gaba,0.0,0.0,0.0,0.0,0.9846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0
092 TMv-PMv Tbx3 Hist-Gaba,0.0,0.0,0.0,0.0,0.9842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015789473684210527,0.0,0.0
093 RT-ZI Gnb3 Gaba,0.0,0.0,0.0,0.00046865846514352667,0.030345635618043352,0.0,0.0011716461628588166,0.0,0.0,0.0,0.020738137082601055,0.0019917984768599885,0.8428822495606327,0.0,0.0,0.0,0.009607498535442297,0.0,0.0008201523140011716,0.0008201523140011716,0.014294083186877563,0.07322788517867604,0.0036321031048623317,0.0,0.0
094 SCH Six6 Cdc14a Gaba,0.0,0.0,0.0,0.0,0.9417330677290837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012948207171314742,0.0,0.0,0.00049800796812749,0.0,0.02888446215139442,0.0,0.014940239043824702,0.0,0.0,0.0,0.00099601593625498
095 DMH Prdm13 Gaba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
096 PVHd Gsc Gaba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
097 PVHd-SBPV Six3 Prox1 Gaba,0.0,0.0,0.0,0.0,0.9484609878310666,0.0,0.0021474588403722263,0.0,0.0,0.002863278453829635,0.010021474588403722,0.005010737294201861,0.010021474588403722,0.0,0.0,0.0,0.0007158196134574087,0.0,0.0071581961345740875,0.0,0.005010737294201861,0.0021474588403722263,0.006442376521116679,0.0,0.0
098 AHN-SBPV-PVHd Pdrm12 Gaba,0.0,0.0,0.0,0.0,0.9752520623281393,0.0,0.00045829514207149406,0.0,0.0,0.0,0.005499541704857928,0.0009165902841429881,0.0036663611365719525,0.00045829514207149406,0.0,0.00045829514207149406,0.0009165902841429881,0.0,0.00045829514207149406,0.0009165902841429881,0.0018331805682859762,0.0009165902841429881,0.007791017415215398,0.0,0.00045829514207149406
099 SBPV-PVa Six6 Satb2 Gaba,0.0,0.0,0.0,0.0,0.9480676328502415,0.0,0.0012077294685990338,0.0,0.0,0.0,0.0012077294685990338,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0
100 AHN Onecut3 Gaba,0.0,0.0,0.0,0.0,0.9622489959839358,0.0,0.0,0.0,0.0,0.0,0.01285140562248996,0.0024096385542168677,0.0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.00642570281124498,0.0,0.008835341365461847,0.0008032128514056225,0.005622489959839358,0.0,0.0
101 ZI Pax6 Gaba,0.0,0.0,0.0,0.0,0.8131522279277787,0.0,0.012589034288553918,0.0,0.00016564518800728838,0.004306774888189498,0.026503230081166142,0.0006625807520291535,0.06725194633095909,0.00033129037601457677,0.0,0.00016564518800728838,0.0023190326321020373,0.0,0.0018220970680801723,0.01225774391253934,0.014908066920655955,0.03213516647341395,0.0114295179725029,0.0,0.0
102 DMH-LHA Gsx1 Gaba,0.0,0.0,0.0,0.0,0.9547118023787741,0.0,0.0022872827081427266,0.0,0.0,0.0022872827081427266,0.016925892040256175,0.0,0.0018298261665141812,0.0,0.0,0.0,0.0,0.0,0.0004574565416285453,0.006861848124428179,0.0004574565416285453,0.0009149130832570906,0.012808783165599268,0.0,0.0004574565416285453
103 PVHd-DMH Lhx6 Gaba,0.0,0.0,0.0,0.0,0.9584905660377359,0.0,0.010377358490566037,0.0,0.0,0.005660377358490566,0.002830188679245283,0.0,0.0009433962264150943,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0018867924528301887,0.012264150943396227,0.0009433962264150943,0.0,0.0047169811320754715,0.0,0.0
104 TU-ARH Otp Six6 Gaba,0.0,0.0,0.0,0.0,0.9890727443022167,0.0,0.0,0.0,0.0,0.0,0.0006244146113019045,0.0009366219169528567,0.0,0.006556353418669997,0.0,0.0,0.0,0.0,0.0,0.0,0.001248829222603809,0.0,0.0015610365282547611,0.0,0.0
105 TMd-DMH Foxd2 Gaba,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106 PVpo-VMPO-MPN Hmx2 Gaba,0.0,0.0002653223666755107,0.0,0.0,0.8580525338286018,0.0,0.003183868400106129,0.0002653223666755107,0.0,0.0007959671000265323,0.04483947996816132,0.0042451578668081715,0.0005306447333510214,0.010082249933669409,0.0,0.0,0.0066330591668877685,0.0,0.04590076943486336,0.0005306447333510214,0.02042982223401433,0.0002653223666755107,0.0007959671000265323,0.0,0.003183868400106129
107 DMH Hmx2 Gaba,0.0,0.0,0.0,0.0,0.9634273772204807,0.0,0.008011145942180425,0.00034831069313827936,0.0006966213862765587,0.0013932427725531174,0.0059212817833507484,0.0006966213862765587,0.0010449320794148381,0.0024381748519679554,0.0,0.0,0.0,0.0,0.0013932427725531174,0.00034831069313827936,0.003134796238244514,0.0,0.01079763148728666,0.0,0.00034831069313827936
108 ARH-PVp Tbx3 Gaba,0.0,0.0,0.0,0.0,0.9918099918099919,0.0,0.000819000819000819,0.0,0.0,0.0,0.000819000819000819,0.000819000819000819,0.000819000819000819,0.004095004095004095,0.0,0.0,0.000819000819000819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109 LGv-ZI Otx2 Gaba,0.0,0.0,0.0,0.001440922190201729,0.3638328530259366,0.0,0.001440922190201729,0.0,0.0,0.0007204610951008645,0.0036023054755043226,0.0,0.3868876080691643,0.001440922190201729,0.0,0.0,0.023054755043227664,0.0,0.0036023054755043226,0.0,0.08573487031700289,0.10518731988472622,0.023054755043227664,0.0,0.0
110 BST-po Iigp1 Glut,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,0.5201465201465202,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.0,0.054945054945054944,0.0,0.07692307692307693,0.0,0.0
111 TRS-BAC Sln Glut,0.0,0.0,0.0,0.0035557986870897156,0.024890590809628008,0.0,0.0,0.0,0.0,0.0,0.12582056892778992,0.19228665207877463,0.023522975929978117,0.3298687089715536,0.0,0.0,0.018599562363238512,0.0,0.0,0.0,0.02461706783369803,0.0002735229759299781,0.2565645514223195,0.0,0.0
112 GPi Tbr1 Cngb3 Gaba-Glut,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.21666666666666667,0.0,0.0,0.0
113 MEA-COA-BMA Ccdc42 Glut,0.0,0.0,0.40237724084177706,0.0,0.000779423226812159,0.0,0.00019485580670303975,0.0,0.09294621979734996,0.0,0.006040530007794232,0.4955183164458301,0.0,0.0,0.0,0.0,0.0,0.0,0.0003897116134060795,0.0,0.0,0.0,0.001558846453624318,0.0,0.00019485580670303975
114 COAa-PAA-MEA Barhl2 Glut,0.0,0.00019538882375928098,0.26240719030871434,0.012504884720593983,0.007033997655334115,0.03419304415787417,0.0009769441187964048,0.0,0.4046502540054709,0.00019538882375928098,0.015435717076983196,0.24150058616647127,0.0,0.0,0.0,0.00039077764751856197,0.00019538882375928098,0.0,0.004103165298944901,0.0,0.0,0.004689331770222743,0.005470887065259867,0.0,0.00605705353653771
115 MS-SF Bsx Glut,0.0,0.0009293680297397769,0.0,0.0,0.10130111524163568,0.0,0.0009293680297397769,0.0,0.0009293680297397769,0.0,0.3475836431226766,0.49349442379182157,0.0027881040892193307,0.007434944237918215,0.0,0.0027881040892193307,0.0027881040892193307,0.0,0.0009293680297397769,0.0,0.0009293680297397769,0.0018587360594795538,0.03531598513011153,0.0,0.0
116 AVPV-MEPO-SFO Tbr1 Glut,0.0,0.0,0.0,0.0,0.7697893972403776,0.0,0.002178649237472767,0.0,0.002904865649963689,0.0,0.07770515613652869,0.029774872912127815,0.0,0.03558460421205519,0.0,0.04212055192447349,0.025417574437182282,0.0,0.0007262164124909223,0.0,0.004357298474945534,0.0,0.002178649237472767,0.0,0.007262164124909223
117 LHA Barhl2 Glut,0.0,0.0,0.0,0.0,0.797962648556876,0.0,0.004244482173174873,0.0,0.0,0.0025466893039049238,0.08743633276740238,0.0025466893039049238,0.031409168081494056,0.0,0.0,0.0,0.0025466893039049238,0.0,0.008488964346349746,0.0025466893039049238,0.008488964346349746,0.0025466893039049238,0.04923599320882852,0.0,0.0
118 ADP-MPO Trp73 Glut,0.0,0.0,0.002053388090349076,0.001026694045174538,0.5862422997946611,0.0,0.003080082135523614,0.0,0.015400410677618069,0.0,0.24537987679671458,0.09240246406570841,0.01026694045174538,0.0,0.0,0.001026694045174538,0.0,0.0,0.0,0.002053388090349076,0.00513347022587269,0.003080082135523614,0.03285420944558522,0.0,0.0
119 SI-MA-LPO-LHA Skor1 Glut,0.0,0.0,0.004079254079254079,0.0,0.26427738927738925,0.0,0.0002913752913752914,0.0,0.015734265734265736,0.0,0.502913752913753,0.18997668997668998,0.003205128205128205,0.0,0.0,0.0,0.0002913752913752914,0.0,0.0005827505827505828,0.0008741258741258741,0.0005827505827505828,0.004662004662004662,0.009615384615384616,0.0,0.002913752913752914
120 MEA Otp Foxp2 Glut,0.0,0.0,0.05844155844155844,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.01948051948051948,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.006493506493506494,0.0,0.0
121 MEA-BST Otp Zic2 Glut,0.0,0.0,0.0053475935828877,0.0,0.14616755793226383,0.0,0.0,0.0,0.008912655971479501,0.0,0.27450980392156865,0.47771836007130125,0.017825311942959002,0.0,0.0,0.0017825311942959,0.0106951871657754,0.0,0.0071301247771836,0.0,0.008912655971479501,0.0,0.040998217468805706,0.0,0.0
122 LHA-MEA Otp Glut,0.0,0.0,0.0084985835694051,0.0,0.2776203966005666,0.0,0.014164305949008499,0.0,0.0028328611898017,0.0028328611898017,0.1048158640226629,0.5835694050991501,0.0,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0028328611898017,0.0,0.0,0.0,0.0,0.0
123 DMH Nkx2-4 Glut,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124 MPN-MPO-PVpo Hmx2 Glut,0.0,0.0,0.0,0.0,0.926829268292683,0.0,0.0012507817385866166,0.0,0.0,0.0025015634771732333,0.020637898686679174,0.0012507817385866166,0.0,0.0031269543464665416,0.0,0.0,0.0075046904315197,0.0,0.021888680425265792,0.0,0.014383989993746092,0.0,0.0,0.0,0.0006253908692933083
125 DMH Hmx2 Glut,0.0,0.0,0.0,0.0,0.9881656804733728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.0
126 ARH-PVp Tbx3 Glut,0.0,0.0,0.0,0.0,0.9933234421364985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001483679525222552,0.002967359050445104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002225519287833828,0.0,0.0
127 DMH-LHA Vgll2 Glut,0.0,0.0,0.0,0.0,0.9541734860883797,0.0,0.0,0.0,0.0,0.0016366612111292963,0.011456628477905073,0.0,0.0,0.006546644844517185,0.0,0.0,0.0,0.0,0.0016366612111292963,0.004909983633387889,0.009819967266775777,0.0,0.009819967266775777,0.0,0.0
128 VMH Fezf1 Glut,0.0,0.0,0.0,0.0,0.9947526236881559,0.0,0.0007496251874062968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007496251874062968,0.0,0.0037481259370314842,0.0,0.0
129 VMH Nr5a1 Glut,0.0,0.0,0.0,0.0,0.9877511024007839,0.0,0.0,0.0,0.0,0.0,0.0004899559039686428,0.0,0.0,0.0017148456638902498,0.0,0.0,0.0,0.0,0.002204801567858893,0.0,0.006369426751592357,0.0,0.0014698677119059284,0.0,0.0
130 LHA Pmch Glut,0.0,0.0,0.0,0.0,0.915057915057915,0.0,0.0,0.0,0.0,0.0,0.03474903474903475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023166023166023165,0.0,0.0019305019305019305,0.025096525096525095,0.0,0.0
131 LHA-AHN-PVH Otp Trh Glut,0.0,0.0,0.0,0.0,0.8431137724550898,0.0,0.0005988023952095808,0.0,0.0,0.0017964071856287425,0.059880239520958084,0.016766467065868262,0.0005988023952095808,0.004191616766467066,0.0,0.0,0.00718562874251497,0.0,0.03053892215568862,0.0,0.01976047904191617,0.0,0.011976047904191617,0.0,0.003592814371257485
132 AHN-RCH-LHA Otp Fezf1 Glut,0.0,0.0,0.0,0.0,0.9347238315952106,0.0,0.0027037466203167246,0.0003862495171881035,0.0,0.0019312475859405175,0.035534955581305525,0.0,0.0011587485515643105,0.000772499034376207,0.0,0.0,0.0003862495171881035,0.0,0.006952491309385863,0.0,0.004248744689069139,0.000772499034376207,0.009656237929702587,0.0,0.000772499034376207
133 PVH-SO-PVa Otp Glut,0.0,0.0,0.0,0.0,0.8794946550048591,0.0,0.00048590864917395527,0.0,0.0,0.0,0.0184645286686103,0.007774538386783284,0.00048590864917395527,0.01020408163265306,0.0,0.0,0.005344995140913508,0.0,0.02575315840621963,0.00048590864917395527,0.03644314868804665,0.0,0.0024295432458697765,0.0,0.012633624878522837
134 PH-ant-LHA Otp Bsx Glut,0.0,0.000510986203372509,0.0,0.0,0.9269289729177312,0.0,0.03474706182933061,0.000510986203372509,0.0,0.015840572304547777,0.004087889626980072,0.0,0.0025549310168625446,0.000510986203372509,0.0,0.0,0.0,0.0,0.000510986203372509,0.002043944813490036,0.000510986203372509,0.001021972406745018,0.010219724067450179,0.0,0.0
135 STN-PSTN Pitx2 Glut,0.0,0.0,0.0,0.0,0.8420101229211858,0.0,0.01012292118582791,0.0,0.0,0.00036153289949385393,0.04266088214027477,0.0,0.0025307302964569776,0.0,0.0,0.0,0.0,0.0,0.00036153289949385393,0.019522776572668113,0.05350686912509038,0.02639190166305134,0.0025307302964569776,0.0,0.0
136 PMv-TMv Pitx2 Glut,0.0,0.0,0.0,0.0,0.9970149253731343,0.0,0.0,0.0,0.0,0.0,0.001990049751243781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009950248756218905,0.0,0.0,0.0
137 PH-an Pitx2 Glut,0.0,0.0,0.0,0.0,0.9401408450704225,0.0,0.02112676056338028,0.0,0.0,0.017605633802816902,0.0,0.0,0.0,0.017605633802816902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,0.0,0.0
138 PH Pitx2 Glut,0.0,0.0006724949562878278,0.0,0.0,0.8049764626765299,0.0,0.14391392064559516,0.0006724949562878278,0.0,0.0033624747814391394,0.0,0.0,0.017484868863483525,0.0020174848688634837,0.0,0.0,0.0,0.0,0.0006724949562878278,0.0,0.0,0.0,0.026227303295225286,0.0,0.0
139 PH-LHA Foxb1 Glut,0.0,0.0011806375442739079,0.0,0.0,0.9126328217237308,0.0,0.04250295159386069,0.0,0.0,0.0,0.012987012987012988,0.0023612750885478157,0.0035419126328217238,0.0,0.0,0.0,0.0011806375442739079,0.0,0.0,0.0,0.0023612750885478157,0.0011806375442739079,0.020070838252656435,0.0,0.0
140 PMd-LHA Foxb1 Glut,0.0,0.0,0.0,0.0,0.9702970297029703,0.0,0.0,0.0,0.0,0.0,0.018387553041018388,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0014144271570014145,0.008486562942008486,0.0,0.0
141 PH-SUM Foxa1 Glut,0.0,0.0,0.0,0.0,0.8706800445930881,0.0,0.07748049052396878,0.0,0.0,0.0011148272017837235,0.0,0.0,0.020066889632107024,0.008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022296544035674472,0.0,0.0
142 HY Gnrh1 Glut,0.0,0.0,0.0,0.017543859649122806,0.47368421052631576,0.0,0.0,0.0,0.017543859649122806,0.0,0.40350877192982454,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0
143 MM-ant Foxb1 Glut,0.0,0.0,0.0,0.0,0.9497584541062802,0.0,0.000966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0463768115942029,0.0,0.0,0.000966183574879227,0.0,0.0,0.0,0.0,0.0,0.001932367149758454,0.0,0.0
144 MM Foxb1 Glut,0.0,0.0,0.0,0.0,0.9957918898240244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038255547054322876,0.0,0.0,0.0,0.0,0.0,0.0034429992348890587,0.0,0.00038255547054322876
145 MH Tac2 Glut,0.0,0.0,0.0,0.0006388415672913117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414395229982965,0.028109028960817718,0.0,0.004471890971039182,0.009795570698466781,0.0,0.0,0.0,0.0,0.0,0.015545144804088586,0.0,0.0
146 LH Pou4f1 Sox1 Glut,0.0,0.0,0.0,0.004686035613870665,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.8753514526710403,0.0009372071227741331,0.0,0.0,0.006560449859418931,0.0,0.0,0.0,0.0,0.0,0.1021555763823805,0.0,0.0
147 AD Serpinb7 Glut,0.0,0.0,0.0,0.018487394957983194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8789915966386554,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.073109243697479,0.0,0.0
148 AV Col27a1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767711962833914,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,0.0,0.0023228803716608595,0.0,0.0
149 PVT-PT Ntrk1 Glut,0.0,0.0,0.0,0.0,0.011238641798182687,0.0,0.0026303204208512673,0.0,0.0,0.0,0.0,0.0,0.960545193687231,0.013151602104256336,0.0,0.0,0.00047824007651841227,0.0,0.0,0.0,0.0011956001912960307,0.0,0.010760401721664276,0.0,0.0
150 CM-IAD-CL-PCN Sema5b Glut,0.0,0.0,0.0,0.0,0.0002858776443682104,0.0,0.0002858776443682104,0.0,0.0,0.0,0.0,0.0,0.9948542024013722,0.0,0.0,0.0,0.0002858776443682104,0.0,0.0,0.0,0.0,0.0,0.004288164665523156,0.0,0.0
151 TH Prkcd Grin2c Glut,0.0,0.0,0.0,0.007008989791254,0.0029204124130224997,0.0,0.0012189547463050433,0.0,0.0,0.0,0.0,2.5394890548021737e-05,0.9703387678399106,0.0,0.0,0.0,0.007618467164406522,0.0,0.0015998781045253696,0.0,0.0022855401493219562,0.0040123927065874344,0.0028950175224744783,0.0,7.618467164406521e-05
152 RE-Xi Nox4 Glut,0.0,0.0,0.0,0.0,0.03678756476683938,0.0,0.0005181347150259067,0.0,0.0,0.0,0.0,0.0,0.9474093264248704,0.0,0.0,0.0,0.003626943005181347,0.0,0.0005181347150259067,0.0,0.00025906735751295336,0.0,0.010880829015544042,0.0,0.0
153 MG-POL-SGN Nts Glut,0.0,0.0,0.0,0.0012345679012345679,0.003703703703703704,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.8629629629629629,0.0,0.0,0.0,0.05308641975308642,0.0,0.0049382716049382715,0.0,0.006172839506172839,0.0012345679012345679,0.0,0.0,0.0
154 PF Fzd5 Glut,0.0,0.0,0.0,0.0002414875633904854,0.005554213957981164,0.0,0.017870079690895917,0.0,0.0,0.0,0.0,0.0,0.9565322385897126,0.0,0.0,0.0,0.0004829751267809708,0.0,0.001207437816952427,0.0,0.0,0.0004829751267809708,0.017628592127505432,0.0,0.0
155 PRC-PAG Pax6 Glut,0.0,0.0,0.0,0.0012738853503184713,0.0,0.0,0.8573248407643312,0.0012738853503184713,0.0,0.0012738853503184713,0.0,0.0,0.05477707006369427,0.024203821656050957,0.0,0.0,0.02038216560509554,0.0012738853503184713,0.030573248407643312,0.003821656050955414,0.0,0.0,0.003821656050955414,0.0,0.0
156 MB-ant-ve Dmrta2 Glut,0.0,0.0,0.0,0.0,0.17298187808896212,0.0,0.6210873146622735,0.0,0.0,0.0016474464579901153,0.0,0.0,0.1416803953871499,0.0,0.0,0.0,0.0,0.0,0.009884678747940691,0.023064250411861616,0.0,0.0016474464579901153,0.02800658978583196,0.0,0.0
157 RN Spp1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.008823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008823529411764706,0.03235294117647059,0.0,0.0,0.0,0.0,0.0
158 MRN-PAG Nkx6-1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.922077922077922,0.0,0.0,0.05194805194805195,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.006493506493506494,0.0,0.0,0.006493506493506494,0.0,0.0
159 IF-RL-CLI-PAG Foxa1 Glut,0.0,0.0,0.0,0.0,0.21957340025094102,0.0,0.6863237139272271,0.0,0.0,0.0,0.0,0.0,0.020075282308657464,0.0,0.0,0.0,0.0,0.0,0.0075282308657465494,0.020075282308657464,0.0,0.0,0.04642409033877039,0.0,0.0
160 PAG-SC Neurod2 Meis2 Glut,0.0009891196834817012,0.0,0.0,0.0,0.0,0.0,0.9861523244312562,0.0,0.0,0.002967359050445104,0.0,0.0,0.0009891196834817012,0.0,0.0,0.0,0.0,0.0,0.008902077151335312,0.0,0.0,0.0,0.0,0.0,0.0
161 PAG Pou4f3 Glut,0.0008291873963515755,0.001658374792703151,0.0,0.0,0.0,0.0,0.9892205638474295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0
162 CUN Evx2 Lhx2 Glut,0.0,0.056782334384858045,0.0,0.0,0.0,0.0,0.9236593059936908,0.0,0.0,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013249211356466877,0.0,0.0,0.0,0.0,0.0,0.0
163 APN C1ql2 Glut,0.0,0.0,0.0,0.011094674556213017,0.0,0.0,0.9282544378698225,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.015532544378698224,0.0,0.005917159763313609,0.0,0.0007396449704142012,0.0,0.0,0.0,0.0
164 APN C1ql4 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.9301848049281314,0.0,0.0,0.0,0.0,0.0,0.0513347022587269,0.0,0.0,0.0,0.006844626967830253,0.0,0.010951403148528405,0.0,0.0,0.0,0.0006844626967830253,0.0,0.0
