class,AAA,ACAd1,ACAd2/3,ACAd5,ACAd6a,ACAd6b,ACAv1,ACAv2/3,ACAv5,ACAv6a,ACAv6b,ACB,ACVII,AD,ADP,AHN,AId1,AId2/3,AId5,AId6a,AId6b,AIp1,AIp2/3,AIp5,AIp6a,AIp6b,AIv1,AIv2/3,AIv5,AIv6a,AIv6b,AMBd,AMBv,AMd,AMv,ANcr1,ANcr2,AOBgl,AOBgr,AOBmi,AON,AP,APN,APr,AQ,ARH,ASO,AT,AUDd1,AUDd2/3,AUDd4,AUDd5,AUDd6a,AUDd6b,AUDp1,AUDp2/3,AUDp4,AUDp5,AUDp6a,AUDp6b,AUDpo1,AUDpo2/3,AUDpo4,AUDpo5,AUDpo6a,AUDpo6b,AUDv1,AUDv2/3,AUDv4,AUDv5,AUDv6a,AUDv6b,AV,AVP,AVPV,Acs5,B,BA,BLAa,BLAp,BLAv,BMAa,BMAp,BST,CA1slm,CA1so,CA1sp,CA1sr,CA2slm,CA2so,CA2sp,CA2sr,CA3slm,CA3slu,CA3so,CA3sp,CA3sr,CB-unassigned,CEAc,CEAl,CEAm,CENT2,CENT3,CL,CLA,CLI,CM,COAa,COApl,COApm,COPY,CP,CS,CTXsp-unassigned,CU,"CUL4, 5",CUN,DCO,DEC,DG-mo,DG-po,DG-sg,DMH,DMX,DN,DP,DR,DT,DTN,ECT1,ECT2/3,ECT5,ECT6a,ECT6b,ECU,ENTl1,ENTl2,ENTl3,ENTl5,ENTl6a,ENTm1,ENTm2,ENTm3,ENTm5,ENTm6,EPd,EPv,EW,Eth,FC,FF,FL,FN,FOTU,FRP2/3,FRP5,FRP6a,FRP6b,FS,GPe,GPi,GRN,GU1,GU2/3,GU4,GU5,GU6a,GU6b,HATA,HPF-unassigned,HY-unassigned,I5,IA,IAD,IAM,ICB,ICc,ICd,ICe,IF,IG,IGL,III,IIIn-unassigned,IIn-unassigned,ILA1,ILA2/3,ILA5,ILA6a,ILA6b,IMD,INC,IO,IP,IPA,IPC,IPDL,IPDM,IPI,IPL,IPN-unassigned,IPR,IPRL,IRN,ISN,IV,IVn,IntG,KF,LA,LAV,LC,LD,LDT,LGd-co,LGd-ip,LGd-sh,LGv,LH,LHA,LIN,LING,LM,LP,LPO,LRNm,LRNp,LSc,LSr,LSv,LT,MA,MA3,MARN,MB-unassigned,MD,MDRNd,MDRNv,ME,MEA,MEPO,MGd,MGm,MGv,MH,MMd,MMl,MMm,MMme,MMp,MOB-unassigned,MOBgr,MOBipl,MOBmi,MOBopl,MOp1,MOp2/3,MOp5,MOp6a,MOp6b,MOs1,MOs2/3,MOs5,MOs6a,MOs6b,MPN,MPO,MPT,MRN,MS,MT,MV,MY-unassigned,NB,ND,NDB,NI,NLL,NLOT1,NLOT2,NLOT3,NOD,NOT,NPC,NR,NTB,NTS,OLF-unassigned,OP,ORBl1,ORBl2/3,ORBl5,ORBl6a,ORBl6b,ORBm1,ORBm2/3,ORBm5,ORBm6a,ORBm6b,ORBvl1,ORBvl2/3,ORBvl5,ORBvl6a,ORBvl6b,OT,OV,P-unassigned,P5,PA,PAA,PAG-unassigned,PAL-unassigned,PAR,PARN,PAS,PB-unassigned,PBG,PC5,PCG,PCN,PD,PDTg,PERI1,PERI2/3,PERI5,PERI6a,PERI6b,PF,PFL,PG,PGRNd,PGRNl,PH,PIL,PIR,PL1,PL2/3,PL5,PL6a,PL6b,PMd,PMv,PN,PO,POL,POR,POST,PP,PPN,PPT,PPY,PR,PRC,PRE,PRM,PRNc,PRNr,PRP,PS,PST,PSTN,PSV,PT,PVH,PVHd,PVT,PVa,PVi,PVp,PVpo,PYR,Pa4,Pa5,PeF,PoT,ProS,RCH,RE,RH,RL,RM,RN,RO,RPA,RPF,RPO,RR,RSPagl1,RSPagl2/3,RSPagl5,RSPagl6a,RSPagl6b,RSPd1,RSPd2/3,RSPd5,RSPd6a,RSPd6b,RSPv1,RSPv2/3,RSPv5,RSPv6a,RSPv6b,RT,SAG,SBPV,SCH,SCO,SCdg,SCdw,SCig,SCiw,SCop,SCsg,SCzo,SEZ,SF,SFO,SG,SGN,SH,SI,SIM,SLC,SLD,SMT,SNc,SNr,SO,SOCl,SOCm,SPA,SPFm,SPFp,SPIV,SPVC,SPVI,SPVO,SSp-bfd1,SSp-bfd2/3,SSp-bfd4,SSp-bfd5,SSp-bfd6a,SSp-bfd6b,SSp-ll1,SSp-ll2/3,SSp-ll4,SSp-ll5,SSp-ll6a,SSp-ll6b,SSp-m1,SSp-m2/3,SSp-m4,SSp-m5,SSp-m6a,SSp-m6b,SSp-n1,SSp-n2/3,SSp-n4,SSp-n5,SSp-n6a,SSp-n6b,SSp-tr1,SSp-tr2/3,SSp-tr4,SSp-tr5,SSp-tr6a,SSp-tr6b,SSp-ul1,SSp-ul2/3,SSp-ul4,SSp-ul5,SSp-ul6a,SSp-ul6b,SSp-un1,SSp-un2/3,SSp-un4,SSp-un5,SSp-un6a,SSp-un6b,SSs1,SSs2/3,SSs4,SSs5,SSs6a,SSs6b,STN,STR-unassigned,SUB,SUM,SUT,SUV,Su3,SubG,TEa1,TEa2/3,TEa4,TEa5,TEa6a,TEa6b,TH-unassigned,TMd,TMv,TR,TRN,TRS,TTd,TTv,TU,UVU,V,V3-unassigned,V4-unassigned,V4r,VAL,VCO,VI,VII,VIIn-unassigned,VISC1,VISC2/3,VISC4,VISC5,VISC6a,VISC6b,VISa1,VISa2/3,VISa4,VISa5,VISa6a,VISa6b,VISal1,VISal2/3,VISal4,VISal5,VISal6a,VISal6b,VISam1,VISam2/3,VISam4,VISam5,VISam6a,VISam6b,VISl1,VISl2/3,VISl4,VISl5,VISl6a,VISl6b,VISli1,VISli2/3,VISli4,VISli5,VISli6a,VISli6b,VISp1,VISp2/3,VISp4,VISp5,VISp6a,VISp6b,VISpl1,VISpl2/3,VISpl4,VISpl5,VISpl6a,VISpl6b,VISpm1,VISpm2/3,VISpm4,VISpm5,VISpm6a,VISpm6b,VISpor1,VISpor2/3,VISpor4,VISpor5,VISpor6a,VISpor6b,VISrl1,VISrl2/3,VISrl4,VISrl5,VISrl6a,VISrl6b,VL-unassigned,VLPO,VM,VMH,VMPO,VPL,VPLpc,VPM,VPMpc,VTA,VTN,VeCB,XII,Xi,ZI-unassigned,aco,act,alv,amc,ar,arb,bic,brain-unassigned,bsc,cbc,ccb,ccg,ccs,chpl,cic,cing,cpd,csc,cst-unassigned,das,df,dhc,dtd,ee,em,fa,fi,fiber tracts-unassigned,fp,fr,fx,gVIIn,hbc,icp,int,ll,lot,lotd,mcp,mct,mfb,ml,mlf,moV,mp,mtg,mtt,nst,och,onl,opt,or,pc,pm,py,rust-unassigned,sV,scp,scwm-unassigned,sm,st,sup,tb,ts,tspc,unassigned,vVIIIn,vhc,vtd,x,y
01 IT-ET Glut,0.00023731108288393813,0.0007956006176173054,0.007733907342191933,0.00555247084952804,0.00151666121561081,0.0,0.0005978413818806904,0.008384991595232481,0.009300768979182037,0.001159173366394621,2.2818373354224822e-05,6.38914453918295e-05,0.0,0.0,0.0,0.0,0.00027990537981182446,0.00804271599491911,0.004028203509465822,0.0030257163067702116,0.00032402090162999246,0.0001414739147961939,0.004270078267020605,0.002039962577867699,0.001247404410030957,0.00013538901523506728,0.00037117887322872376,0.0035261992956728758,0.0019137009119743217,0.0007423577464574475,1.2169799122253238e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.411552181816799e-05,7.75824694043644e-05,9.127349341689929e-06,0.02788100978908217,0.0,0.0,0.0035733572672716073,0.0,0.0,0.0,0.0,9.431594319746259e-05,0.0032189118678359815,0.0010648574231971583,0.001004008427585892,0.0005735017836361839,5.780654583070288e-05,0.00023426863310337483,0.0057471876354840915,0.0025678276147954333,0.0025100210689647305,0.000555247084952804,4.867919648901295e-05,5.9327770720984534e-05,0.00151666121561081,0.0006662965019433648,0.0008777467616925148,0.0001977592357366151,1.3691024012534894e-05,0.0001414739147961939,0.003987130437428217,0.0020901629992469938,0.002490245145391069,0.0008716618621313882,8.823104363633598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.003687449134042731,0.003640291162444,0.0020506111520996705,0.0009842325040122306,0.004003863911221315,8.062491918492771e-05,0.0005658956591847756,0.019538612490777575,0.006478896807709568,0.012726567432096323,7.910369429464604e-05,0.0008853528861439231,0.000599362606770972,0.00028142660470210614,0.000727145497554631,0.002300092034105862,0.009927513633978079,0.0057882607075216965,0.0024096202262061414,0.0,8.214614407520936e-05,1.5212248902816548e-06,0.00012321921611281405,0.0,0.0,0.0,0.00425638724300807,0.0,0.0,0.0004305066439497083,0.005668083941189446,0.005369923862694241,0.0,0.0014010481239494041,0.0,0.0012504468598115203,0.0,0.0,0.0,0.0,0.0,0.002887284841754581,0.00037117887322872376,0.0004609311417553414,0.0,0.0,0.0,0.0019060947875229135,0.0,0.0,0.0,0.0003057662029466126,0.0038228381492777983,0.0020764719752344586,0.0006267446547960418,7.75824694043644e-05,0.0,0.00037117887322872376,0.007458565637050953,0.006863766704950826,0.006130536307835069,0.002360941029717128,0.0009142561590592746,0.004378085234230602,0.007149756984323777,0.007075216964699977,0.003212826968274855,0.002242285488275159,0.002435481049340929,0.0,0.0,0.0003133723273980209,0.0,0.0,0.0,0.0,4.563674670844964e-06,0.0009172986088398378,0.0004639735915359047,4.563674670844964e-06,3.0424497805633096e-06,0.0,0.0,0.0,0.00010800696720999749,0.0034759988742935812,0.001013135776927582,0.0014329938466453188,0.0014649395693412336,0.00046853726620674967,0.0012580529842629285,0.000251002106896473,1.2169799122253238e-05,0.0,0.00016429228815041872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012626166589337735,0.0,0.0,0.0,0.0,0.0005293862618180159,0.001925870711096575,0.0013006472811908148,0.0003590090741064705,4.563674670844964e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047386155332273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0424497805633096e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0424497805633096e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796422079058058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004000821461440752,0.0038928144942307545,0.00040920949548576516,0.0003803062225704137,0.0011515672419432127,0.0008229826656423752,0.03217694887923756,0.014544431175982902,0.007332303971157576,0.00018711066150464353,0.0014999277418177117,0.0368425456177314,0.015009925992409088,0.005803472956424513,3.498817247647806e-05,1.5212248902816548e-06,1.5212248902816548e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036813642344816046,0.00018711066150464353,0.0,0.0,0.0,0.0,0.0,0.0,0.006132057532725351,0.0,0.0012717440082754634,0.009031512173602185,0.003424277228024005,0.001656613905516722,0.00016885596282126367,0.0003514029496550623,0.004335490937302716,0.0016946445277737634,0.0009020863599370212,1.3691024012534894e-05,0.0002920751789340777,0.008220699307082063,0.002497851269842477,0.0007636548949213907,5.9327770720984534e-05,1.5212248902816548e-06,0.0,0.0,0.0,0.006010359541502818,0.0033558221079613305,1.5212248902816548e-06,2.586082313478813e-05,0.006313083294668867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005354711613791425,0.0012808713576171534,0.00038486989724125864,8.062491918492771e-05,4.563674670844964e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060400234268633106,0.0014132179230716573,0.005128049105139458,0.0027199501038235986,0.0016505290059555954,1.6733473793098203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007505723608649685,0.0,0.0,0.0,0.0,0.0,0.0,0.005899310124512257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0424497805633096e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00515695237805481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006297871045766051,0.00931293877830429,0.0041803259984939875,0.0007484426460185741,3.0424497805633096e-06,0.0013432415781187011,0.011060826177237911,0.006567127851345903,0.0008716618621313882,3.0424497805633096e-06,0.0019426041848896731,0.018841891491028575,0.007882987381439535,0.00047005849109703135,1.5212248902816548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5212248902816548e-06,0.0,0.0,0.0,0.0,4.563674670844964e-06,1.3691024012534894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005871928076487188,0.016623945600997923,0.015571257976923018,0.004925726194731998,0.004553026096612993,0.0001916743361754885,0.00018406821172408023,0.005202589124763259,0.0034349258022559766,0.0037467769047637156,0.0015501281631970063,4.7157971598731296e-05,0.0005567683098430857,0.018171031314414367,0.010628798308397922,0.005115879306017205,0.005870406851596906,0.0002388323077742198,0.00019623801084633346,0.00742814113924532,0.005226928723007766,0.001842203342131084,0.0026332402850775443,9.279471830718094e-05,0.00010192206764887087,0.003415149878682315,0.0011652582659557476,0.0012489256349212385,0.00037726377278985036,1.977592357366151e-05,0.0002692568055798529,0.009685638876423297,0.0049759266161112925,0.0038015410008138554,0.002741247252287542,2.586082313478813e-05,8.823104363633598e-05,0.003066789378807816,0.0015486069383067245,0.0010100933271470188,0.0008686194123508249,6.084899561126619e-06,0.0006769450761753364,0.021476653000996403,0.010211982688460748,0.007025016543320682,0.006754238512850547,0.0007149756984323778,0.0,0.0005917564823195637,0.00423813254432469,0.0,0.0,0.0,0.0,0.0,0.0003072874278368943,0.0087150973964236,0.002850775444387821,0.004508910574794825,0.0015653404120998227,0.00010952819210027915,1.5212248902816548e-06,0.0,0.0,0.004064712906832582,0.0,0.0,0.004606268967772851,0.0019836772569272777,0.0,0.0,0.0,6.084899561126619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583716808774426e-05,0.0038395716230708965,0.001110494169905608,0.0019897621564884047,0.0012732652331657452,0.00027382048025069786,0.00013843146501563058,0.005345584264449735,0.0020460474774288257,0.0022468491629460043,0.0007028058993101246,4.5636746708449645e-05,7.301879473351943e-05,0.0014786305933537686,0.0006115324058932252,0.0005856715827584371,0.00022057760909083995,2.890327291535144e-05,8.823104363633598e-05,0.003559666243259072,0.0008381949145451918,0.00148927916758574,0.0003970396963635119,3.0424497805633096e-06,0.00011561309166140577,0.00390650551824329,0.0021266723966137536,0.0017007294273348901,0.0006176173054543518,3.803062225704137e-05,5.172164626957626e-05,0.0019091372373034768,0.0007438789713477291,0.0008229826656423752,0.0002084078099685867,1.5212248902816548e-05,0.0008701406372411065,0.02494808820061914,0.014253877221939106,0.009014778699809087,0.002780799099434865,0.00010952819210027915,0.00012930411567394065,0.00301506773253824,0.00033162702608140074,0.0010389966000623702,0.00011409186677112412,3.0424497805633096e-06,8.975226852661763e-05,0.0030652681539175344,0.0008077704167395587,0.0011302700934792695,0.00024339598244506476,0.0,0.0001779833121629536,0.003177838795798377,0.0007408365215671659,0.0013691024012534893,0.00020080168551717844,7.606124451408274e-06,0.00013234656545450398,0.003196093494481757,0.0015151399907205282,0.000889916560814768,0.00033466947586196404,3.0424497805633096e-05,0.0006054475063320986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.563674670844964e-06,0.0005187376875860443,3.0424497805633096e-06,0.0017220265757988333,0.00028751150426323274,0.0,0.0,3.6509397366759715e-05,0.0007286667224449127,0.0,0.0,0.0008883953359244864,0.00013995268990591223,0.00013691024012534893,0.0001977592357366151,0.0,7.454001962380108e-05,0.0,0.0,0.0,0.0,0.0,0.00013538901523506728,0.0,0.000511131563134636,0.0,0.0024932875951716323,0.00023426863310337483,0.00021449270952971332,0.0003559666243259072,0.0,1.5212248902816548e-06,0.0,0.0,0.0,1.5212248902816548e-06,0.0,1.0648574231971584e-05,9.431594319746259e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606124451408274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001110494169905608,0.0,0.00010800696720999749,0.0,0.0,0.0,0.0,0.0004943980893415378,0.0,0.0,0.0,0.0,0.0
02 NP-CT-L6b Glut,0.0,0.0,7.17621801350325e-05,0.005424024781872873,0.02172600003588109,0.0008073245265191156,0.0,5.980181677919375e-05,0.006213408763358231,0.020787111512447748,0.0034445846464815602,5.382163510127438e-05,0.0,0.0,0.0,0.0,5.980181677919375e-06,0.0001196036335583875,0.002888427750435058,0.013634814225656175,0.0005621370777244213,1.7940545033758124e-05,7.17621801350325e-05,0.0007535028914178413,0.0028346061153337837,0.00044851362584395315,0.0,0.00017940545033758127,0.0012976994241085044,0.003217337742720624,3.588109006751625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002421973579557347,0.0,0.0,0.0005322361693348244,0.0,0.0,0.0,0.0,0.0,0.0,8.372254349087125e-05,0.0007176218013503251,0.004969530974351001,0.0009687894318229388,0.0,0.0,0.00016146490530382314,0.0014173030576668918,0.007851978543108139,0.0016026886896823925,0.0,0.0,1.7940545033758124e-05,0.0005322361693348244,0.0022904095826431206,0.0006338992578594538,0.0,0.0,0.00016146490530382314,0.001608668871360312,0.007523068550822574,0.0013455408775318593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014950454194798438,0.0,0.0,5.382163510127438e-05,0.0,1.196036335583875e-05,0.003988781179172223,0.0007774236181295188,0.0004724343525556306,0.0,0.0,0.0,0.0,1.7940545033758124e-05,4.7841453423355e-05,1.196036335583875e-05,3.588109006751625e-05,1.196036335583875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004281810081390273,0.0,0.0,1.196036335583875e-05,5.382163510127438e-05,0.00010764327020254876,0.0,0.0032771395594998177,0.0,0.0008372254349087125,0.0,0.0,0.0,0.0,0.0,0.00013754417859214563,5.980181677919375e-06,1.7940545033758124e-05,0.0,0.0,0.0,0.00373163336702169,0.0,0.0,0.0,1.196036335583875e-05,5.382163510127438e-05,0.001512985964513602,0.00621938894503615,0.0012020165172617944,0.0,0.0,1.196036335583875e-05,3.588109006751625e-05,0.0023980528528456694,0.02863909005555589,1.196036335583875e-05,1.7940545033758124e-05,0.0005142956243010663,0.004969530974351001,0.02057182497204265,0.010692564840119843,0.0004544938075218725,0.0,0.0,3.588109006751625e-05,0.0,0.0,0.0,0.0,0.0,0.0012797588790747464,0.0025056961230482183,4.186127174543563e-05,0.0,0.0,0.0,0.0,0.0,1.196036335583875e-05,0.000239207267116775,0.0014232832393448113,0.007588850549279687,0.0006757605296048894,0.00013156399691422626,0.0034984062815828347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980181677919375e-06,0.0,0.0,0.0,0.0,0.0,0.00013754417859214563,0.0014472039660564887,0.006907109837996878,0.00017940545033758127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578199845711313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17621801350325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970272516879063e-05,0.0,0.0,0.0,0.0,0.0003229298106076463,0.009388885234333419,0.05920977879307973,0.00727190092034996,0.0,0.0004963550792673082,0.01406538730646637,0.05418044600194954,0.002164825767406814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008408135439154642,0.0,5.980181677919375e-06,0.00037675144570892066,0.004778165160657581,0.01138028573308057,0.0006458596212152926,0.0,0.0003109694472518075,0.002756863753520832,0.009795537588431937,0.00010764327020254876,0.0,0.00022126672208301688,0.002326290672710637,0.007493167642432977,0.000239207267116775,0.0,0.0,0.0,0.0,0.001734252686596619,5.980181677919375e-06,0.0,0.0,0.00019136581369342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980181677919375e-06,2.9900908389596875e-05,0.00010764327020254876,0.0006817407112828088,0.0001973459953713394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006099785311477763,1.7940545033758124e-05,0.0003109694472518075,0.0035881090067516252,0.018125930665773626,0.0006338992578594538,0.0,0.0,0.0,0.0,0.0,0.0,0.008162947990359947,0.0,0.0,0.0,0.0,0.0,0.0,0.004138285721120208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971582176666527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.588109006751625e-05,0.002499715941370299,0.009927101585346163,0.0011900561539059556,0.0,2.9900908389596875e-05,0.0037854550021229646,0.013748437677536644,0.00076546325477368,0.0,9.568290684671e-05,0.00908389596875953,0.0156800363595046,0.0012079966989397139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7940545033758124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196036335583875e-05,5.980181677919375e-06,0.0003109694472518075,0.005178837333078179,0.035552180075230685,0.005394123873483277,0.0,0.0,4.7841453423355e-05,0.0024937357596923793,0.013850100766061272,0.002852546660367542,0.0,5.980181677919375e-06,0.00037675144570892066,0.003905058635681352,0.041574223024895496,0.003522327008294512,0.0,5.980181677919375e-06,0.00013754417859214563,0.0017641535949862158,0.01789868376201269,0.0014113228759889726,0.0,5.980181677919375e-06,4.186127174543563e-05,0.0009628092501450194,0.0034206639197698827,0.0009867299768566969,0.0,0.0,0.00013156399691422626,0.002673141210029961,0.02161237658400062,0.0020452221338484265,0.0,0.0,3.588109006751625e-05,0.0008551659799424707,0.006883189111285201,0.0007774236181295188,0.0,1.196036335583875e-05,0.0006518398028932119,0.006488497120542522,0.043990216422774925,0.005119035516298985,0.0,0.001321620150820182,0.026103493024118074,0.0,0.0,0.0,0.0,0.0,0.0,1.7940545033758124e-05,0.000143524360270065,0.0030558728374168007,0.012965033877729206,0.0025774583031832506,0.0,0.0,0.0,0.0022186474025080883,0.0,0.0,0.0030020512023155262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7940545033758124e-05,0.00013156399691422626,0.0013335805141760206,0.007146317105113653,0.0009508488867891806,0.0,0.0,3.588109006751625e-05,0.0018538563201550063,0.007343663100484993,0.0019076779552562807,0.0,0.0,1.7940545033758124e-05,0.0004126325357764369,0.002021301407136749,0.0006638001662490506,0.0,0.0,2.9900908389596875e-05,0.0012797588790747464,0.0056512716856338095,0.0012737786973968269,0.0,0.0,4.7841453423355e-05,0.0012917192424305851,0.0070865152883344594,0.0019734599537133937,0.0,0.0,2.39207267116775e-05,0.0005322361693348244,0.002266488855931443,0.0005083154426231469,0.0,0.0,0.00043057308081019503,0.006195468218324473,0.03799209419982179,0.00813304708197035,0.0,1.7940545033758124e-05,1.7940545033758124e-05,0.00037675144570892066,0.0011302543371267619,0.0001196036335583875,0.0,0.0,1.196036335583875e-05,0.0007056614379944863,0.0035582080983620284,0.0006996812563165669,0.0,5.980181677919375e-06,1.196036335583875e-05,0.0011302543371267619,0.004377492988236983,0.0011362345188046814,5.980181677919375e-06,0.0,9.568290684671e-05,0.0006398794395373732,0.0030678332007726397,0.0007594830730957606,6.578199845711313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004664541708777113,0.0,0.0021767861307626524,0.0007475227097399219,0.0,0.0,0.0,0.00011362345188046812,0.0,0.0,0.005543628415431261,0.0006757605296048894,0.0003887118090647594,0.0,0.0,0.006392814213695812,0.0,0.0,0.0,0.0,0.0,0.001178095790550117,0.0,0.0007594830730957606,0.0,0.01234907516490351,0.0,0.0,0.001961499590357555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024572566514570713,0.0,0.0,0.0,0.0,0.0,0.0,6.578199845711313e-05,0.0,0.0,0.0,0.0,0.0
