ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AI dcterms:source
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:315	1622	0.470145	2057	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:477	8	0.002319	213	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:484682512	49	0.014203	362	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:698	789	0.228696	1460	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:703	895	0.259420	1768	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:983	75	0.021739	749	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:104	262	0.075942	480	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:1057	143	0.041449	228	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:111	104	0.030145	244	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:119	122	0.035362	333	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:378	346	0.100290	460	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:541	62	0.017971	107	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:583	175	0.050725	380	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:672	8	0.002319	205	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:677	108	0.031304	188	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:723	57	0.016522	116	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:776	75	0.021739	749	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:952	692	0.200580	1408	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:961	525	0.152174	1181	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:985	108	0.031304	158	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:1101	50	0.014493	115	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:314	72	0.020870	212	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:344	32	0.009275	123	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:484682516	23	0.006667	188	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:638	128	0.037101	226	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:675	46	0.013333	255	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:729	42	0.012174	89	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:783	211	0.061159	453	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:800	72	0.020870	224	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:844	102	0.029565	150	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:849	8	0.002319	103	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:857	96	0.027826	184	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:862	276	0.080000	437	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:893	52	0.015072	319	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:956	22	0.006377	274	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:964	28	0.008116	241	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1089	85	0.049621	145	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:315	815	0.475773	1162	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:477	31	0.018097	182	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:484682512	25	0.014594	178	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:698	100	0.058377	260	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:703	584	0.340922	916	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:983	67	0.039113	656	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:991	6	0.003503	137	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1018	34	0.019848	61	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:104	63	0.036778	189	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1057	34	0.019848	69	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:111	136	0.079393	298	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:119	51	0.029772	153	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:131	9	0.005254	76	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:378	101	0.058961	155	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:541	116	0.067717	181	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:583	174	0.101576	366	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:672	30	0.017513	178	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:677	72	0.042032	128	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:768	6	0.003503	137	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:776	67	0.039113	656	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:895	94	0.054874	142	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:918	84	0.049037	139	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:952	375	0.218914	594	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:961	78	0.045534	201	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1045	5	0.002919	63	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:139	60	0.035026	98	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:28	24	0.014011	116	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:289	48	0.028021	96	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:314	118	0.068885	281	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:344	17	0.009924	78	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:484682516	14	0.008173	83	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:520	12	0.007005	50	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:638	30	0.017513	66	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:675	36	0.021016	141	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:729	59	0.034442	152	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:783	45	0.026270	183	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:786	7	0.004086	71	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:800	15	0.008757	69	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:849	4	0.002335	69	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:857	66	0.038529	120	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:862	74	0.043199	142	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:884	6	0.003503	118	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:893	24	0.014011	123	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:956	23	0.013427	353	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:964	18	0.010508	194	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:977	66	0.038529	122	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:988	21	0.012259	59	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:315	5329	0.860627	5932	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:477	52	0.008398	367	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:484682512	36	0.005814	432	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:698	117	0.018895	289	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:703	521	0.084141	1204	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:983	120	0.019380	1103	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1018	286	0.046189	517	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:104	565	0.091247	960	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1057	328	0.052972	530	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:111	263	0.042474	584	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:119	163	0.026324	406	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:378	833	0.134528	1038	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:541	1138	0.183786	1631	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:583	333	0.053779	871	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:672	49	0.007913	360	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:677	466	0.075258	772	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:776	120	0.019380	1103	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:895	701	0.113211	1083	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:952	172	0.027778	383	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:961	66	0.010659	211	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:985	148	0.023902	237	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1023	161	0.026001	357	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1045	10	0.001615	279	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1058	77	0.012435	163	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1090	142	0.022933	295	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1101	114	0.018411	338	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:234	49	0.007913	230	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:289	536	0.086563	1089	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:314	217	0.035045	548	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:344	40	0.006460	168	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:427	56	0.009044	213	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:484682516	20	0.003230	230	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:520	110	0.017765	362	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:638	288	0.046512	502	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:675	62	0.010013	309	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:729	525	0.084787	1127	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:783	442	0.071382	876	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:786	22	0.003553	324	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:800	93	0.015019	285	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:844	126	0.020349	218	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:849	24	0.003876	263	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:857	352	0.056848	684	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:862	632	0.102067	937	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:893	49	0.007913	418	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:956	79	0.012758	781	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:977	391	0.063146	762	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:988	244	0.039406	696	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:315	6750	0.948167	7024	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:484682512	75	0.010535	825	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:703	178	0.025004	336	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:983	50	0.007023	638	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1002	375	0.052676	504	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1011	256	0.035960	445	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1018	353	0.049586	549	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:104	268	0.037646	449	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:119	74	0.010395	220	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:329	516	0.072482	684	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:345	116	0.016294	210	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:353	203	0.028515	337	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:378	3327	0.467341	3832	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:541	277	0.038910	470	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:583	134	0.018823	251	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:677	298	0.041860	489	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:776	50	0.007023	638	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1023	251	0.035258	450	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1038	403	0.056609	620	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1058	86	0.012080	206	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1070	90	0.012642	324	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1090	599	0.084141	1477	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1102	103	0.014468	199	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:156	97	0.013626	322	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:252	151	0.021211	323	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:289	158	0.022194	369	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:484682516	27	0.003793	406	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:520	57	0.008007	238	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:729	78	0.010957	232	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:783	183	0.025706	377	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:847	268	0.037646	441	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:857	187	0.026268	375	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:862	2604	0.365782	3504	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:889	166	0.023318	324	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:893	97	0.013626	929	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:954	75	0.010535	224	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:315	82	0.157088	102	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:698	132	0.252874	329	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:703	276	0.528736	406	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:983	25	0.047893	204	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:991	1	0.001916	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:111	6	0.011494	17	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:119	8	0.015326	15	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:541	16	0.030651	27	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:583	10	0.019157	27	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:768	1	0.001916	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:776	25	0.047893	204	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:895	16	0.030651	25	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:952	213	0.408046	359	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:961	107	0.204981	303	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:966	24	0.045977	55	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:289	9	0.017241	22	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:314	6	0.011494	16	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:729	7	0.013410	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:884	1	0.001916	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:956	4	0.007663	28	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:964	20	0.038314	170	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:977	11	0.021073	18	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0005	owl:NamedIndividual	MBA:988	4	0.007663	19	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:1089	12	0.044610	43	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:315	127	0.472119	192	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:477	7	0.026022	57	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:484682512	2	0.007435	11	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:698	5	0.018587	15	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:703	58	0.215613	121	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:81	2	0.007435	11	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:983	43	0.159851	139	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:991	13	0.048327	68	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:1018	3	0.011152	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:104	2	0.007435	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:1057	8	0.029740	18	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:111	38	0.141264	66	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:119	6	0.022305	13	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:131	11	0.040892	30	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:382	1	0.003717	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:541	6	0.022305	17	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:583	15	0.055762	36	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:672	7	0.026022	53	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:677	19	0.070632	33	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:731	4	0.014870	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:768	13	0.048327	68	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:776	42	0.156134	139	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:895	9	0.033457	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:918	10	0.037175	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:952	31	0.115242	79	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:961	2	0.007435	11	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:1045	4	0.014870	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0006	owl:NamedIndividual	MBA:139	2	0.007435	11	doi:10.1038/s41586-023-06808-9
