PCL:0110173	owl:NamedIndividual	ensembl:ENSMUSG00000045915
PCL:0110174	owl:NamedIndividual	ensembl:ENSMUSG00000034384
PCL:0110194	owl:NamedIndividual	ensembl:ENSMUSG00000054360
PCL:0110178	owl:NamedIndividual	ensembl:ENSMUSG00000029026
PCL:0110179	owl:NamedIndividual	ensembl:ENSMUSG00000022245
PCL:0110181	owl:NamedIndividual	ensembl:ENSMUSG00000061524
PCL:0110183	owl:NamedIndividual	ensembl:ENSMUSG00000054160
PCL:0110187	owl:NamedIndividual	ensembl:ENSMUSG00000049641
PCL:0110192	owl:NamedIndividual	ensembl:ENSMUSG00000029697
PCL:0110189	owl:NamedIndividual	ensembl:ENSMUSG00000026751
PCL:0110190	owl:NamedIndividual	ensembl:ENSMUSG00000035383
PCL:0110191	owl:NamedIndividual	ensembl:ENSMUSG00000005892
PCL:0110198	owl:NamedIndividual	ensembl:ENSMUSG00000028023
PCL:0110240	owl:NamedIndividual	ensembl:ENSMUSG00000028023
PCL:0110306	owl:NamedIndividual	ensembl:ENSMUSG00000059246
PCL:0110199	owl:NamedIndividual	ensembl:ENSMUSG00000059246
PCL:0110275	owl:NamedIndividual	ensembl:ENSMUSG00000035451
PCL:0110201	owl:NamedIndividual	ensembl:ENSMUSG00000035451
PCL:0110219	owl:NamedIndividual	ensembl:ENSMUSG00000035451
PCL:0110232	owl:NamedIndividual	ensembl:ENSMUSG00000048349
PCL:0110206	owl:NamedIndividual	ensembl:ENSMUSG00000048349
PCL:0110206	owl:NamedIndividual	ensembl:ENSMUSG00000096014
PCL:0110209	owl:NamedIndividual	ensembl:ENSMUSG00000028072
PCL:0110210	owl:NamedIndividual	ensembl:ENSMUSG00000052133
PCL:0110211	owl:NamedIndividual	ensembl:ENSMUSG00000021948
PCL:0110211	owl:NamedIndividual	ensembl:ENSMUSG00000020734
PCL:0110212	owl:NamedIndividual	ensembl:ENSMUSG00000030562
PCL:0110213	owl:NamedIndividual	ensembl:ENSMUSG00000019890
PCL:0110214	owl:NamedIndividual	ensembl:ENSMUSG00000045005
PCL:0110293	owl:NamedIndividual	ensembl:ENSMUSG00000029304
PCL:0110352	owl:NamedIndividual	ensembl:ENSMUSG00000035187
PCL:0110284	owl:NamedIndividual	ensembl:ENSMUSG00000035187
PCL:0110218	owl:NamedIndividual	ensembl:ENSMUSG00000035187
PCL:0110364	owl:NamedIndividual	ensembl:ENSMUSG00000038255
PCL:0110221	owl:NamedIndividual	ensembl:ENSMUSG00000024497
PCL:0110282	owl:NamedIndividual	ensembl:ENSMUSG00000001815
PCL:0110242	owl:NamedIndividual	ensembl:ENSMUSG00000001815
PCL:0110288	owl:NamedIndividual	ensembl:ENSMUSG00000000247
PCL:0110222	owl:NamedIndividual	ensembl:ENSMUSG00000000247
PCL:0110226	owl:NamedIndividual	ensembl:ENSMUSG00000001076
PCL:0110226	owl:NamedIndividual	ensembl:ENSMUSG00000090125
PCL:0110263	owl:NamedIndividual	ensembl:ENSMUSG00000024985
PCL:0110227	owl:NamedIndividual	ensembl:ENSMUSG00000024985
PCL:0110227	owl:NamedIndividual	ensembl:ENSMUSG00000001504
PCL:0110351	owl:NamedIndividual	ensembl:ENSMUSG00000032368
PCL:0110229	owl:NamedIndividual	ensembl:ENSMUSG00000032368
PCL:0110353	owl:NamedIndividual	ensembl:ENSMUSG00000022053
PCL:0110232	owl:NamedIndividual	ensembl:ENSMUSG00000022053
PCL:0110241	owl:NamedIndividual	ensembl:ENSMUSG00000042596
PCL:0110241	owl:NamedIndividual	ensembl:ENSMUSG00000055435
PCL:0110247	owl:NamedIndividual	ensembl:ENSMUSG00000053965
PCL:0110328	owl:NamedIndividual	ensembl:ENSMUSG00000058665
PCL:0110252	owl:NamedIndividual	ensembl:ENSMUSG00000058665
PCL:0110253	owl:NamedIndividual	ensembl:ENSMUSG00000026976
PCL:0110280	owl:NamedIndividual	ensembl:ENSMUSG00000014030
PCL:0110254	owl:NamedIndividual	ensembl:ENSMUSG00000014030
PCL:0110254	owl:NamedIndividual	ensembl:ENSMUSG00000012819
PCL:0110255	owl:NamedIndividual	ensembl:ENSMUSG00000001988
PCL:0110256	owl:NamedIndividual	ensembl:ENSMUSG00000061517
PCL:0110258	owl:NamedIndividual	ensembl:ENSMUSG00000039095
PCL:0110259	owl:NamedIndividual	ensembl:ENSMUSG00000037025
PCL:0110260	owl:NamedIndividual	ensembl:ENSMUSG00000043013
PCL:0110261	owl:NamedIndividual	ensembl:ENSMUSG00000027434
PCL:0110261	owl:NamedIndividual	ensembl:ENSMUSG00000005917
PCL:0110264	owl:NamedIndividual	ensembl:ENSMUSG00000091387
PCL:0110272	owl:NamedIndividual	ensembl:ENSMUSG00000027985
