ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	completeness	spatial_atlas	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AT n2o:cellCountCompleteness^^xsd:string	>AI n2o:spatialReferenceAtlas	>AI dcterms:source
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:315	920	0.471795	1460		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:477	1	0.000513	330		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:484682512	41	0.021026	290		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:698	456	0.233846	730		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:703	456	0.233846	977		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:983	68	0.034872	569		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:1009	112	0.057436	678	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:247	38	0.019487	57	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:322	35	0.017949	63	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:453	229	0.117436	338	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:485	1	0.000513	309	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:500	112	0.057436	147	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:567	1838	0.942564	1950	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:623	1	0.000513	330	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:688	1837	0.942051	1950	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:695	1381	0.708205	1924	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:714	22	0.011282	82	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:8	1838	0.942564	1950	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:942	194	0.099487	605	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:95	283	0.145128	773	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:997	1950	1.000000	1950	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:104	110	0.056410	331		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:1057	117	0.060000	198		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:111	63	0.032308	218		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:119	110	0.056410	352		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:345	32	0.016410	55		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:378	194	0.099487	301		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:583	260	0.133333	419		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:672	1	0.000513	309		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:677	72	0.036923	120		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:723	22	0.011282	82		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:776	68	0.034872	569		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:952	194	0.099487	605		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:961	193	0.098974	429		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:985	105	0.053846	129		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:1102	28	0.014359	53		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:314	49	0.025128	211		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:344	14	0.007179	84		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:440	9	0.004615	51		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:484682516	20	0.010256	123		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:630	2	0.001026	52		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:638	71	0.036410	189		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:662	38	0.019487	128		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:675	75	0.038462	296		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:783	84	0.043077	316		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:800	33	0.016923	242		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:844	94	0.048205	127		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:849	8	0.004103	61		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:857	57	0.029231	117		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:862	159	0.081538	284		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:893	34	0.017436	215		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0001	owl:NamedIndividual	MBA:956	31	0.015897	389		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1089	71	0.060221	129		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:315	697	0.591179	1008		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:477	0	0.000000	202		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:484682512	20	0.016964	119		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:698	36	0.030534	130		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:703	236	0.200170	511		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:983	112	0.094996	583		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:991	4	0.003393	35		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1009	136	0.115352	611	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:247	58	0.049194	90	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:453	65	0.055131	133	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:485	0	0.000000	200	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:567	1040	0.882103	1178	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:623	0	0.000000	202	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:688	1040	0.882103	1178	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:695	804	0.681934	1159	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:8	1040	0.882103	1178	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:822	70	0.059372	124	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:909	69	0.058524	122	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:942	43	0.036472	251	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:95	152	0.128923	426	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:997	1179	1.000000	1179	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1018	53	0.044953	87		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:104	47	0.039864	141		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1057	64	0.054283	128		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:111	89	0.075488	264		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:119	16	0.013571	55		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:378	61	0.051739	130		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:541	142	0.120441	225		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:583	186	0.157761	280		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:672	0	0.000000	200		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:677	97	0.082273	170		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:768	4	0.003393	35		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:776	112	0.094996	583		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:895	83	0.070399	131		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:918	69	0.058524	122		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:952	33	0.027990	248		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:961	31	0.026293	117		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1023	23	0.019508	45		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:1045	3	0.002545	34		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:139	20	0.016964	108		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:28	49	0.041561	118		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:289	62	0.052587	126		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:314	80	0.067854	249		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:344	8	0.006785	86		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:484682516	14	0.011874	53		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:520	14	0.011874	78		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:638	36	0.030534	123		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:662	26	0.022053	95		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:675	13	0.011026	53		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:729	69	0.058524	200		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:783	38	0.032231	140		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:786	8	0.006785	71		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:849	23	0.019508	100		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:857	67	0.056828	164		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:862	47	0.039864	121		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:893	14	0.011874	107		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:956	39	0.033079	354		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:964	51	0.043257	159		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:977	45	0.038168	116		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:986	6	0.005089	32		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0002	owl:NamedIndividual	MBA:988	34	0.028838	69		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:315	3041	0.836589	3617		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:477	2	0.000550	425		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:484682512	36	0.009904	416		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:703	411	0.113067	658		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:983	129	0.035488	971		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1009	171	0.047043	1105	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:247	445	0.122421	630	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:322	46	0.012655	108	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:453	470	0.129298	715	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:485	2	0.000550	423	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:500	170	0.046768	251	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:567	3464	0.952957	3635	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:623	2	0.000550	425	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:688	3462	0.952407	3626	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:695	3051	0.839340	3620	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:8	3464	0.952957	3635	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:95	401	0.110316	984	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:997	3635	1.000000	3635	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1002	50	0.013755	106		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1018	395	0.108666	596		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:104	316	0.086933	719		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1057	319	0.087758	540		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:111	50	0.013755	239		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:119	35	0.009629	139		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:345	45	0.012380	106		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:378	424	0.116644	641		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:541	810	0.222834	1117		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:583	402	0.110591	617		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:672	2	0.000550	423		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:677	178	0.048968	376		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:776	129	0.035488	971		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:895	180	0.049519	320		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:985	163	0.044842	233		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1023	151	0.041541	349		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1090	28	0.007703	95		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1101	32	0.008803	107		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1102	42	0.011554	104		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:1127	17	0.004677	135		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:234	74	0.020358	176		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:289	283	0.077854	675		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:314	36	0.009904	233		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:484682516	34	0.009354	136		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:520	184	0.050619	470		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:638	263	0.072352	522		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:662	40	0.011004	324		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:675	14	0.003851	113		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:729	399	0.109766	846		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:783	254	0.069876	672		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:786	37	0.010179	258		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:844	153	0.042091	223		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:849	27	0.007428	220		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:857	135	0.037139	351		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:862	348	0.095736	595		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:893	42	0.011554	307		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:956	82	0.022558	776		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:977	70	0.019257	233		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0003	owl:NamedIndividual	MBA:988	66	0.018157	205		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:315	5361	0.936910	5687		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:477	4	0.000699	200		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:484682512	113	0.019748	749		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:703	139	0.024292	224		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:983	80	0.013981	581		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:1009	193	0.033729	919	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:247	656	0.114645	799	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:322	757	0.132296	1053	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:453	2786	0.486893	3141	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:485	4	0.000699	200	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:500	252	0.044041	364	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:567	5529	0.966271	5717	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLUS_0004	owl:NamedIndividual	MBA:623	4	0.000699	200	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
