ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	completeness	spatial_atlas	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AT n2o:cellCountCompleteness^^xsd:string	>AI n2o:spatialReferenceAtlas	>AI dcterms:source
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1089	96355	0.146578	105623		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:315	440869	0.670661	455123		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:477	4913	0.007474	14907		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:484682512	730	0.001110	7396		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:698	84615	0.128718	95234		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:703	23205	0.035300	38765		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:983	2976	0.004527	21551		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:991	1687	0.002566	19494		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1009	5832	0.008872	43741	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1080	43693	0.066467	52302	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1099	1376	0.002093	15232	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:247	14023	0.021332	17647	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:254	41988	0.063873	48914	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:278	3553	0.005405	5681	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:31	23050	0.035064	28222	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:322	78029	0.118700	94332	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:375	40959	0.062308	46786	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:453	108833	0.165559	126796	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:485	921	0.001401	6704	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:500	75107	0.114255	85263	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:567	650036	0.988851	656959	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:623	4992	0.007594	14988	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:631	7539	0.011469	10808	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:669	54233	0.082501	64219	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:688	645044	0.981257	654205	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:695	621839	0.945957	637365	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:714	22800	0.034684	27877	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:8	650055	0.988880	657053	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:822	52497	0.079860	61273	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:909	30183	0.045915	34702	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:942	3075	0.004678	12114	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:95	19787	0.030100	31127	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:997	656420	0.998562	657291	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1002	7667	0.011663	10359		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1011	3953	0.006013	6844		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1018	6356	0.009669	9761		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1037	4934	0.007506	7854		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:104	10321	0.015701	16291		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1057	5235	0.007964	8513		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1084	3878	0.005899	7466		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:111	5150	0.007834	9723		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:119	4316	0.006566	8748		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:159	18328	0.027881	22963		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:295	6165	0.009378	10135		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:312782546	6919	0.010525	9476		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:312782628	3730	0.005674	6428		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:319	3279	0.004988	6326		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:329	27907	0.042453	34160		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:337	9312	0.014166	13178		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:345	26677	0.040582	32350		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:353	11451	0.017420	16438		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:361	4160	0.006328	7587		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:369	14133	0.021499	19949		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:378	30804	0.046860	38849		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:382	25841	0.039310	31641		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:385	34168	0.051977	40328		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:39	10254	0.015599	15612		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:394	4191	0.006375	6887		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:409	5591	0.008505	8543		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:417	4009	0.006099	6942		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:425	3045	0.004632	5367		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:463	13905	0.021153	17703		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:48	12796	0.019466	15703		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:484682470	3390	0.005157	7313		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:502	2786	0.004238	8671		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:507	4098	0.006234	5583		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:533	3508	0.005336	6621		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:541	11870	0.018057	17395		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:583	2798	0.004256	4950		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:589	4332	0.006590	6509		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:647	7256	0.011038	10350		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:672	921	0.001401	6704		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:677	5642	0.008583	8910		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:723	10224	0.015553	14801		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:726	2445	0.003719	6141		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:731	4797	0.007297	8131		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:746	7779	0.011834	11426		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:768	1687	0.002566	19487		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:776	2975	0.004526	21410		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:780	3951	0.006010	8923		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:843	4150	0.006313	7226		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:879	13046	0.019846	19508		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:886	19164	0.029153	22550		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:894	9778	0.014875	16508		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:895	4542	0.006909	7423		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:918	15241	0.023185	19700		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:926	14942	0.022730	19145		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:952	1474	0.002242	7676		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:961	39705	0.060400	46610		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:972	7184	0.010928	9936		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:985	36197	0.055064	45349		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:993	38910	0.059191	47665		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1015	3650	0.005552	9407		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1021	3815	0.005803	9689		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1035	6713	0.010212	16853		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1038	2993	0.004553	5940		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1047	10236	0.015571	18335		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1066	2340	0.003560	4935		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1070	3238	0.004926	8621		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:10703	1898	0.002887	5289		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1090	4618	0.007025	11597		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1101	2648	0.004028	7162		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1102	3859	0.005870	7250		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1125	1642	0.002498	5799		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1127	5729	0.008715	11072		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:1128	2463	0.003747	5675		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:113	3420	0.005203	7463		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:139	4030	0.006131	9497		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:163	2807	0.004270	5222		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:20	4903	0.007459	9431		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:201	10928	0.016624	20059		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:211	5084	0.007734	9450		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:234	1874	0.002851	7783		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:251	3778	0.005747	7102		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:28	1552	0.002361	5167		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:288	5404	0.008221	8328		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:289	2964	0.004509	7980		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:296	5512	0.008385	10132		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:304	3371	0.005128	5918		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:312782554	3514	0.005346	6543		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:320	541	0.000823	7173		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:328	5287	0.008043	8033		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:33	1828	0.002781	5199		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:334	2632	0.004004	5114		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:363	1788	0.002720	5405		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:399	12844	0.019539	25122		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:407	4259	0.006479	21003		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:412	5937	0.009032	9675		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:415	8366	0.012727	20474		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:430	12386	0.018842	18995		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:434	7271	0.011061	14234		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:442	883	0.001343	7867		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:466	1132	0.001722	14807		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:479	1512	0.002300	9560		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:486	6526	0.009928	14068		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:495	3805	0.005788	13283		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:504	1584	0.002410	6904		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:52	4512	0.006864	11499		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:542	1277	0.001943	14078		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:543	2878	0.004378	9230		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:577	3271	0.004976	8039		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:582	2850	0.004335	5234		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:588	393	0.000598	5297		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:593	572	0.000870	9268		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:610	4317	0.006567	13439		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:625	2499	0.003802	6360		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:630	2251	0.003424	7424		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:648	9561	0.014544	19619		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:654	3436	0.005227	7697		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:655	3726	0.005668	6299		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:656	986	0.001500	11758		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:657	11945	0.018171	20289		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:663	3530	0.005370	5939		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:664	4700	0.007150	12954		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:670	2245	0.003415	4987		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:671	414	0.000630	5564		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:687	5182	0.007883	17514		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:721	9370	0.014254	22839		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:727	4651	0.007075	11880		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:743	2112	0.003213	5949		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:755	2621	0.003987	5929		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:767	9867	0.015010	22525		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:772	6114	0.009301	12688		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:774	2748	0.004180	8988		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:778	5926	0.009015	15994		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:783	1989	0.003026	6021		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:806	14118	0.021477	24168		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:816	1688	0.002568	5005		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:821	16400	0.024948	29207		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:838	4883	0.007428	9640		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:844	4820	0.007332	10713		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:854	6367	0.009686	11990		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:862	4440	0.006754	9349		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:873	445	0.000677	7144		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:878	366	0.000557	5649		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:935	523	0.000796	5331		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:943	21152	0.032177	29325		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:950	6987	0.010629	14900		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:956	1639	0.002493	11751		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:962	24219	0.036843	31747		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:965	6122	0.009313	12099		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:973	2568	0.003907	5701		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:974	3363	0.005116	8590		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:981	386	0.000587	5533		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_CLAS_02	owl:NamedIndividual	MBA:1089	18976	0.113480	22348		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
